DocumentID,Text,Label,LabelType,LabelName,DocumentType,LengthCharacters,HasEmoji,cleaned_text,tokens,LabelMapped
184407,"Tulips is very soft and comfortable in the hand as it also curves nicely against the pelvic bone. Unfortunately the ridges just didn't fit with my personal anatomy as well as I had hoped. But, the reason it still gets 5 stars is for the customer service. It turns out that this purchase was virtually risk free! I emailed the company and described my issue, and literally less than ten minutes later I received a reply and an offer to replace Tulips with another product of my choice from their line. I don't think I have ever encountered a company that gets customer service so right!",5,StarRating,5 Stars,Review,585,0,tulips is very soft and comfortable in the hand as it also curves nicely against the pelvic bone unfortunately the ridges just didnt fit with my personal anatomy as well as i had hoped but the reason it still gets stars is for the customer service it turns out that this purchase was virtually risk free i emailed the company and described my issue and literally less than ten minutes later i received a reply and an offer to replace tulips with another product of my choice from their line i dont think i have ever encountered a company that gets customer service so right,"['tulips', 'soft', 'comfortable', 'hand', 'also', 'curves', 'nicely', 'pelvic', 'bone', 'unfortunately', 'ridges', 'didnt', 'fit', 'personal', 'anatomy', 'well', 'hoped', 'reason', 'still', 'gets', 'stars', 'customer', 'service', 'turns', 'purchase', 'virtually', 'risk', 'free', 'emailed', 'company', 'described', 'issue', 'literally', 'less', 'ten', 'minutes', 'later', 'received', 'reply', 'offer', 'replace', 'tulips', 'another', 'product', 'choice', 'line', 'dont', 'think', 'ever', 'encountered', 'company', 'gets', 'customer', 'service', 'right']",1
145828,Good targets. High visibility. Took one star off because adhesive sticks to cardboard but did not stick well to wood. Had to staple the targets to wood.,4,StarRating,4 Stars,Review,152,0,good targets high visibility took one star off because adhesive sticks to cardboard but did not stick well to wood had to staple the targets to wood,"['good', 'targets', 'high', 'visibility', 'took', 'one', 'star', 'adhesive', 'sticks', 'cardboard', 'stick', 'well', 'wood', 'staple', 'targets', 'wood']",1
2447,"Very frustrated with this product. It had high reviews which lead me to purchase this glue gun. Within the first 2 minutes of using it the gun clogged up. So I exchange it for a new one thinking maybe I had a defective gun. NOPE! The 2nd gun was even worse. Clogged up almost immediately. I followed the instructions, so I know it wasn’t anything I was doing wrong. If they could fix this issue on the glue gun I would say that this product is amazing, but as it is now it doesn’t do what it supposed to.",1,StarRating,1 Star,Review,504,0,very frustrated with this product it had high reviews which lead me to purchase this glue gun within the first minutes of using it the gun clogged up so i exchange it for a new one thinking maybe i had a defective gun nope the nd gun was even worse clogged up almost immediately i followed the instructions so i know it wasnt anything i was doing wrong if they could fix this issue on the glue gun i would say that this product is amazing but as it is now it doesnt do what it supposed to,"['frustrated', 'product', 'high', 'reviews', 'lead', 'purchase', 'glue', 'gun', 'within', 'first', 'minutes', 'using', 'gun', 'clogged', 'exchange', 'new', 'one', 'thinking', 'maybe', 'defective', 'gun', 'nope', 'nd', 'gun', 'even', 'worse', 'clogged', 'almost', 'immediately', 'followed', 'instructions', 'know', 'wasnt', 'anything', 'wrong', 'could', 'fix', 'issue', 'glue', 'gun', 'would', 'say', 'product', 'amazing', 'doesnt', 'supposed']",-1
248329,The Most Awkward Holiday Musical Moments in Television History: From Lady Gaga singing with the Muppets to Mar... https://t.co/8D6aeoMnHf,0,Sentiment,Neutral,Tweet,137,0,the most awkward holiday musical moments in television history from lady gaga singing with the muppets to mar httpstcodaeomnhf,"['awkward', 'holiday', 'musical', 'moments', 'television', 'history', 'lady', 'gaga', 'singing', 'muppets', 'mar', 'httpstcodaeomnhf']",0
85284,"Pool vac scrubbers arrived and were in mailing envelope loose, not in Polaris packaging. The color and texture is not like the factory ones I have from Polaris. I will use these and hope they work well and last as long, however I have doubts that these scrubbers are factory Polaris scrubbers.",3,StarRating,3 Stars,Review,293,0,pool vac scrubbers arrived and were in mailing envelope loose not in polaris packaging the color and texture is not like the factory ones i have from polaris i will use these and hope they work well and last as long however i have doubts that these scrubbers are factory polaris scrubbers,"['pool', 'vac', 'scrubbers', 'arrived', 'mailing', 'envelope', 'loose', 'polaris', 'packaging', 'color', 'texture', 'like', 'factory', 'ones', 'polaris', 'use', 'hope', 'work', 'well', 'last', 'long', 'however', 'doubts', 'scrubbers', 'factory', 'polaris', 'scrubbers']",0
57554,Too pricey for such a small plush. It is not 7 inches.,2,StarRating,2 Stars,Review,54,0,too pricey for such a small plush it is not inches,"['pricey', 'small', 'plush', 'inches']",-1
103360,I like this simple design but price is a little bit expensive than I expected because of shipping fee and tax.Quality is not bad~,3,StarRating,3 Stars,Review,129,0,i like this simple design but price is a little bit expensive than i expected because of shipping fee and taxquality is not bad,"['like', 'simple', 'design', 'price', 'little', 'bit', 'expensive', 'expected', 'shipping', 'fee', 'taxquality', 'bad']",0
81344,"I did gain some new insights reading this textbook and really like the case studies, but I feel some of the concepts are repetitive. This is also one of the textbooks that I can't read it for more than 10 mins because it gets kind of boring...",3,StarRating,3 Stars,Review,243,0,i did gain some new insights reading this textbook and really like the case studies but i feel some of the concepts are repetitive this is also one of the textbooks that i cant read it for more than mins because it gets kind of boring,"['gain', 'new', 'insights', 'reading', 'textbook', 'really', 'like', 'case', 'studies', 'feel', 'concepts', 'repetitive', 'also', 'one', 'textbooks', 'cant', 'read', 'mins', 'gets', 'kind', 'boring']",0
90360,I wear a Medium in most things but ordered a Large for an oversized fit. It still is pretty small and not oversized at all.,3,StarRating,3 Stars,Review,123,0,i wear a medium in most things but ordered a large for an oversized fit it still is pretty small and not oversized at all,"['wear', 'medium', 'things', 'ordered', 'large', 'oversized', 'fit', 'still', 'pretty', 'small', 'oversized']",0
3222,So I’ve used this Bluetooth speaker a few times and it sounded good the first night but every time after it sounds like a speaker is going out or blowing. It’s also not berry loud and the bass is too much for the speakers itself and the battery life is not what is advertised. I’ll be giving this a 1 Star review and hopefully be sending back and buying a different one.,1,StarRating,1 Star,Review,370,0,so ive used this bluetooth speaker a few times and it sounded good the first night but every time after it sounds like a speaker is going out or blowing its also not berry loud and the bass is too much for the speakers itself and the battery life is not what is advertised ill be giving this a star review and hopefully be sending back and buying a different one,"['ive', 'used', 'bluetooth', 'speaker', 'times', 'sounded', 'good', 'first', 'night', 'every', 'time', 'sounds', 'like', 'speaker', 'going', 'blowing', 'also', 'berry', 'loud', 'bass', 'much', 'speakers', 'battery', 'life', 'advertised', 'ill', 'giving', 'star', 'review', 'hopefully', 'sending', 'back', 'buying', 'different', 'one']",-1
98409,Pillow is smaller than expected and is hot after laying on it for just a couple of minutes. Returned for refund.,3,StarRating,3 Stars,Review,112,0,pillow is smaller than expected and is hot after laying on it for just a couple of minutes returned for refund,"['pillow', 'smaller', 'expected', 'hot', 'laying', 'couple', 'minutes', 'returned', 'refund']",0
131838,This doesn’t taste as great as some people say and you don’t really taste the blueberry or the walnut BUT it’s also not that terrible of a taste. What caught my eye was that I drank this in the morning at around 7 a.m. and I was full all day. I wasn’t hungry at all. The price is kind of high but I think I would buy it again.,4,StarRating,4 Stars,Review,326,0,this doesnt taste as great as some people say and you dont really taste the blueberry or the walnut but its also not that terrible of a taste what caught my eye was that i drank this in the morning at around am and i was full all day i wasnt hungry at all the price is kind of high but i think i would buy it again,"['doesnt', 'taste', 'great', 'people', 'say', 'dont', 'really', 'taste', 'blueberry', 'walnut', 'also', 'terrible', 'taste', 'caught', 'eye', 'drank', 'morning', 'around', 'full', 'day', 'wasnt', 'hungry', 'price', 'kind', 'high', 'think', 'would', 'buy']",1
92623,Great quality but is a little thicker than expected. Does not fit a charm on it.,3,StarRating,3 Stars,Review,80,0,great quality but is a little thicker than expected does not fit a charm on it,"['great', 'quality', 'little', 'thicker', 'expected', 'fit', 'charm']",0
218733,@IanWright0 really really good Ian\u002c Skyfall tonight\u002c Jack White Tomorrow & Man U away Saturday\u002c can\u2019t be bad. How are you?,1,Sentiment,Positive,Tweet,142,0,ianwright really really good ianuc skyfall tonightuc jack white tomorrow man u away saturdayuc canut be bad how are you,"['ianwright', 'really', 'really', 'good', 'ianuc', 'skyfall', 'tonightuc', 'jack', 'white', 'tomorrow', 'man', 'u', 'away', 'saturdayuc', 'canut', 'bad']",1
23943,Don't buy this product. less than 2 months they have started ripping and tearing.,1,StarRating,1 Star,Review,81,0,dont buy this product less than months they have started ripping and tearing,"['dont', 'buy', 'product', 'less', 'months', 'started', 'ripping', 'tearing']",-1
10750,"So I love this product...the real product that is... I usually buy it from another seller in a store and this time I bought it from this seller on amazon and i am almost positive this is a fake/imitation of this product. The real product works wonderful for me, a little redness but nothing terrible that a night of sleep doesn't fix. When I used this tube my face broke out and I noticed it smelled really chemical (it doesn't normally). Maybe I got a bad batch? Just wanted to warn others. May want to buy it in store. I had missed my window to return it by the time I tried it.",1,StarRating,1 Star,Review,580,0,so i love this productthe real product that is i usually buy it from another seller in a store and this time i bought it from this seller on amazon and i am almost positive this is a fakeimitation of this product the real product works wonderful for me a little redness but nothing terrible that a night of sleep doesnt fix when i used this tube my face broke out and i noticed it smelled really chemical it doesnt normally maybe i got a bad batch just wanted to warn others may want to buy it in store i had missed my window to return it by the time i tried it,"['love', 'productthe', 'real', 'product', 'usually', 'buy', 'another', 'seller', 'store', 'time', 'bought', 'seller', 'amazon', 'almost', 'positive', 'fakeimitation', 'product', 'real', 'product', 'works', 'wonderful', 'little', 'redness', 'nothing', 'terrible', 'night', 'sleep', 'doesnt', 'fix', 'used', 'tube', 'face', 'broke', 'noticed', 'smelled', 'really', 'chemical', 'doesnt', 'normally', 'maybe', 'got', 'bad', 'batch', 'wanted', 'warn', 'others', 'may', 'want', 'buy', 'store', 'missed', 'window', 'return', 'time', 'tried']",-1
